subid,Gender,Choice,ReactionTime,Group,PartnerExpectation,IntrinsicReward,Timing,PartnerChoice
405,male,0,131,adolescent,0.0568745819593398,0.198534251672547,1,0
405,male,0,104,adolescent,0.0430786595075209,0.150376304031499,1,0
405,male,0,635,adolescent,0.0326291788182572,0.113899907062237,1,0
405,male,0,430,adolescent,0.0247144020386226,0.0862714967783009,1,1
415,female,1,535,adolescent,0.500000000155645,4.99999783932747,1,1
415,female,1,582,adolescent,0.50000000031129,4.99999784088392,1,1
415,female,1,431,adolescent,0.500000000466935,4.99999784244037,1,0
415,female,0,695,adolescent,1.11269957692173e-08,1.11269909573947e-07,1,1
415,female,0,569,adolescent,1.14382857352364e-08,1.14382807887978e-07,1,1
415,female,0,657,adolescent,1.17495757011585e-08,1.17495706201039e-07,1,1
415,female,0,472,adolescent,1.20608656669838e-08,1.20608604513132e-07,1,1
415,female,0,618,adolescent,1.23721556327122e-08,1.23721502824255e-07,1,1
415,female,0,497,adolescent,1.26834455983437e-08,1.2683440113441e-07,1,1
415,female,0,642,adolescent,1.29947355638783e-08,1.29947299443595e-07,1,0
415,female,0,551,adolescent,2.89184736009231e-16,2.89184610952508e-15,1,0
415,female,1,452,adolescent,6.43551469232234e-24,6.43551190931107e-23,1,0
415,female,0,436,adolescent,1.43215889177481e-31,1.43215827244372e-30,1,1
415,female,0,408,adolescent,3.11289969482808e-10,3.11289834866769e-09,1,1
415,female,0,521,adolescent,9.33869908157718e-10,9.33869504309604e-09,1,0
415,female,0,383,adolescent,2.07823330367854e-17,2.07823240495529e-16,1,1
415,female,0,403,adolescent,3.11289990265141e-10,3.11289855649093e-09,1,1
415,female,0,312,adolescent,6.22579959651047e-10,6.22579690418961e-09,1,1
415,female,0,334,adolescent,9.33869928940051e-10,9.33869525091928e-09,1,1
415,female,0,301,adolescent,1.24515989813215e-09,1.24515935966799e-08,1,1
415,female,0,331,adolescent,1.55644986722736e-09,1.55644919414716e-08,1,1
415,female,0,300,adolescent,1.86773983622566e-09,1.86773902852942e-08,1,1
415,female,0,303,adolescent,2.17902980512706e-09,2.17902886281478e-08,1,1
415,female,0,224,adolescent,2.49031977393155e-09,2.49031869700324e-08,1,1
415,female,0,392,adolescent,2.80160974263915e-09,2.8016085310948e-08,1,1
415,female,0,374,adolescent,3.11289971124984e-09,3.11289836508945e-08,1,1
415,female,0,322,adolescent,3.42418967976364e-09,3.42418819898721e-08,1,1
415,female,0,444,adolescent,3.73547964818053e-09,3.73547803278806e-08,1,1
415,female,0,1964,adolescent,4.04676961650052e-09,4.04676786649201e-08,1,1
415,female,0,390,adolescent,4.35805958472361e-09,4.35805770009907e-08,1,1
415,female,0,305,adolescent,4.66934955284979e-09,4.66934753360922e-08,1,0
415,female,0,200,adolescent,1.03911665183927e-16,1.03911620247764e-15,1,0
415,female,0,304,adolescent,2.31244931773568e-24,2.3124483177267e-23,1,1
415,female,0,270,adolescent,3.1128996948281e-10,3.11289834866772e-09,1,1
415,female,0,365,adolescent,6.22579938868716e-10,6.22579669636639e-09,1,1
415,female,0,518,adolescent,9.33869908157721e-10,9.33869504309606e-09,1,1
415,female,0,621,adolescent,1.24515987734982e-09,1.24515933888567e-08,1,0
415,female,0,391,adolescent,2.77097773134488e-17,2.77097653304722e-16,1,0
415,female,0,510,adolescent,6.16653148930992e-25,6.16652882261931e-24,1,1
415,female,0,332,adolescent,3.11289969482808e-10,3.1128983486677e-09,1,1
415,female,0,299,adolescent,6.22579938868714e-10,6.22579669636638e-09,1,1
415,female,0,316,adolescent,9.33869908157719e-10,9.33869504309604e-09,1,1
415,female,0,271,adolescent,1.24515987734982e-09,1.24515933888567e-08,1,1
415,female,0,1080,adolescent,1.55644984644502e-09,1.55644917336483e-08,1,1
415,female,0,457,adolescent,1.86773981544332e-09,1.8677390077471e-08,1,1
415,female,0,294,adolescent,2.17902978434472e-09,2.17902884203246e-08,1,0
415,female,0,266,adolescent,4.84921105570294e-17,4.84920895868201e-16,1,1
415,female,0,284,adolescent,3.11290017974918e-10,3.11289883358859e-09,1,1
415,female,0,311,adolescent,6.22579987360824e-10,6.22579718128727e-09,1,0
415,female,0,319,adolescent,1.38548897940978e-17,1.38548838026089e-16,1,1
415,female,0,326,adolescent,3.11289983337697e-10,3.11289848721653e-09,1,1
415,female,0,338,adolescent,6.22579952723603e-10,6.22579683491521e-09,1,0
415,female,0,421,adolescent,1.38548889669172e-17,1.38548829754287e-16,1,1
415,female,0,349,adolescent,3.11289983337696e-10,3.11289848721652e-09,1,1
415,female,0,324,adolescent,6.22579952723603e-10,6.2257968349152e-09,1,1
415,female,0,295,adolescent,9.33869922012607e-10,9.33869518164487e-09,1,0
415,female,0,365,adolescent,2.07823332435806e-17,2.0782324256348e-16,1,1
415,female,0,315,adolescent,3.11289990265141e-10,3.11289855649094e-09,1,1
415,female,0,983,adolescent,6.22579959651047e-10,6.22579690418961e-09,1,0
415,female,0,447,adolescent,1.38548891737123e-17,1.38548831822237e-16,1,1
415,female,0,447,adolescent,3.11289983337697e-10,3.11289848721652e-09,1,0
415,female,0,448,adolescent,6.92744463855494e-18,6.92744164281064e-17,1,0
415,female,0,544,adolescent,1.54163294166096e-25,1.54163227498828e-24,1,0
415,female,0,456,adolescent,3.43074863440174e-33,3.43074715078892e-32,1,0
415,female,0,397,adolescent,7.63478508335987e-41,7.63478178172916e-40,1,0
415,female,0,371,adolescent,1.69904442170763e-48,1.69904368696301e-47,1,0
415,female,0,343,adolescent,3.78105203192427e-56,3.78105039682422e-55,1,1
415,female,0,348,adolescent,3.11289969482808e-10,3.11289834866769e-09,1,0
415,female,0,435,adolescent,6.92744432836221e-18,6.92744133261804e-17,1,0
415,female,0,423,adolescent,1.54163287232748e-25,1.54163220565483e-24,1,0
415,female,0,285,adolescent,3.43074849664849e-33,3.43074701303573e-32,1,0
415,female,0,333,adolescent,7.63478480966876e-41,7.63478150803818e-40,1,0
415,female,0,274,adolescent,1.6990443605329e-48,1.69904362578831e-47,1,1
415,female,0,919,adolescent,3.11289969482808e-10,3.11289834866769e-09,1,0
415,female,0,350,adolescent,6.92744432836221e-18,6.92744133261804e-17,1,0
415,female,0,392,adolescent,1.54163287232748e-25,1.54163220565483e-24,1,1
415,female,0,298,adolescent,3.11289969482808e-10,3.11289834866769e-09,1,0
415,female,0,304,adolescent,6.92744432836221e-18,6.92744133261804e-17,1,0
415,female,0,315,adolescent,1.54163287232748e-25,1.54163220565483e-24,1,0
415,female,0,320,adolescent,3.43074849664849e-33,3.43074701303573e-32,1,1
415,female,0,307,adolescent,3.11289969482808e-10,3.11289834866769e-09,1,1
415,female,0,350,adolescent,6.22579938868714e-10,6.22579669636637e-09,1,1
415,female,0,345,adolescent,9.33869908157718e-10,9.33869504309604e-09,1,1
415,female,0,331,adolescent,1.24515987734982e-09,1.24515933888567e-08,1,1
415,female,0,410,adolescent,1.55644984644502e-09,1.55644917336483e-08,1,1
415,female,0,391,adolescent,1.86773981544332e-09,1.86773900774709e-08,1,1
415,female,0,390,adolescent,2.17902978434472e-09,2.17902884203246e-08,1,0
415,female,0,286,adolescent,4.84921105570294e-17,4.84920895868201e-16,1,1
415,female,0,1011,adolescent,3.11290017974918e-10,3.11289883358859e-09,1,1
415,female,0,400,adolescent,6.22579987360824e-10,6.22579718128727e-09,1,1
415,female,0,300,adolescent,9.33869956649829e-10,9.33869552801693e-09,1,0
415,female,0,301,adolescent,2.07823340707612e-17,2.07823250835282e-16,1,1
415,female,0,327,adolescent,3.11289990265142e-10,3.11289855649094e-09,1,1
415,female,0,312,adolescent,6.22579959651048e-10,6.22579690418962e-09,1,1
415,female,0,379,adolescent,9.33869928940052e-10,9.33869525091929e-09,1,0
415,female,0,231,adolescent,2.07823334503757e-17,2.0782324463143e-16,1,1
415,female,0,447,adolescent,3.11289990265141e-10,3.11289855649094e-09,1,1
415,female,0,518,adolescent,6.22579959651047e-10,6.22579690418962e-09,1,1
415,female,0,355,adolescent,9.33869928940052e-10,9.33869525091928e-09,1,0
415,female,0,429,adolescent,2.07823334503757e-17,2.0782324463143e-16,1,0
415,female,0,247,adolescent,4.62489874024196e-25,4.62489674022395e-24,1,0
415,female,0,268,adolescent,1.0292245765452e-32,1.02922413146136e-31,1,0
415,female,0,484,adolescent,2.29043550448113e-40,2.29043451399193e-39,1,1
415,female,0,655,adolescent,3.11289969482808e-10,3.11289834866769e-09,1,0
415,female,0,346,adolescent,6.92744432836221e-18,6.92744133261804e-17,1,0
415,female,0,412,adolescent,1.54163287232748e-25,1.54163220565483e-24,1,0
415,female,0,448,adolescent,3.43074849664849e-33,3.43074701303573e-32,1,0
415,female,0,562,adolescent,7.63478480966876e-41,7.63478150803818e-40,1,0
415,female,0,560,adolescent,1.6990443605329e-48,1.69904362578831e-47,1,0
415,female,0,321,adolescent,3.78105187999519e-56,3.78105024489521e-55,1,1
415,female,0,346,adolescent,3.11289969482808e-10,3.11289834866769e-09,1,0
415,female,0,172,adolescent,6.92744432836221e-18,6.92744133261804e-17,1,0
415,female,0,283,adolescent,1.54163287232748e-25,1.54163220565483e-24,1,0
415,female,0,299,adolescent,3.43074849664849e-33,3.43074701303573e-32,1,1
415,female,0,321,adolescent,3.11289969482808e-10,3.11289834866769e-09,1,0
415,female,0,345,adolescent,6.92744432836221e-18,6.92744133261804e-17,1,0
415,female,0,293,adolescent,1.54163287232748e-25,1.54163220565483e-24,1,0
415,female,0,391,adolescent,3.43074849664849e-33,3.43074701303573e-32,1,1
425,male,1,322,adolescent,0.999999898149186,1.8600054577461,1,0
425,male,1,619,adolescent,0.632865585562349,1.17713356305767,1,1
425,male,1,368,adolescent,0.999999925214122,1.86000550808704,1,1
425,male,0,300,adolescent,0.999999999999985,1.86000564718917,1,1
425,male,0,476,adolescent,1,1.86000564718919,1,0
425,male,0,151,adolescent,0.632865650020231,1.17713368294969,1,1
425,male,1,122,adolescent,0.999999925214135,1.86000550808706,1,1
425,male,0,339,adolescent,0.999999999999985,1.86000564718917,1,0
425,male,0,610,adolescent,0.632865650020221,1.17713368294967,1,1
425,male,0,245,adolescent,0.999999925214135,1.86000550808706,1,1
425,male,1,66,adolescent,0.999999999999985,1.86000564718917,1,1
425,male,0,59,adolescent,1,1.86000564718919,1,0
425,male,0,130,adolescent,0.632865650020231,1.17713368294969,1,1
425,male,0,338,adolescent,0.999999925214135,1.86000550808706,1,1
425,male,1,2146,adolescent,0.999999999999985,1.86000564718917,1,1
425,male,0,258,adolescent,1,1.86000564718919,1,1
425,male,0,234,adolescent,1,1.86000564718919,1,1
425,male,0,443,adolescent,1,1.86000564718919,1,1
425,male,0,175,adolescent,1,1.86000564718919,1,0
425,male,0,133,adolescent,0.632865650020231,1.17713368294969,1,1
425,male,1,50,adolescent,0.999999925214135,1.86000550808706,1,1
425,male,0,216,adolescent,0.999999999999985,1.86000564718917,1,1
425,male,1,255,adolescent,1,1.86000564718919,1,1
425,male,1,634,adolescent,1,1.86000564718919,1,1
425,male,0,157,adolescent,1,1.86000564718919,1,1
425,male,0,240,adolescent,1,1.86000564718919,1,1
425,male,1,641,adolescent,1,1.86000564718919,1,1
425,male,0,433,adolescent,1,1.86000564718919,1,1
425,male,0,198,adolescent,1,1.86000564718919,1,1
425,male,0,1393,adolescent,1,1.86000564718919,1,0
425,male,0,420,adolescent,0.632865650020231,1.17713368294969,1,1
425,male,1,11,adolescent,0.999999925214135,1.86000550808706,1,1
425,male,0,395,adolescent,0.999999999999985,1.86000564718917,1,1
425,male,1,453,adolescent,1,1.86000564718919,1,0
425,male,0,48,adolescent,0.632865650020231,1.17713368294969,1,1
425,male,1,414,adolescent,0.999999925214135,1.86000550808706,1,1
425,male,0,393,adolescent,0.999999999999985,1.86000564718917,1,1
425,male,1,205,adolescent,1,1.86000564718919,1,1
425,male,0,468,adolescent,1,1.86000564718919,1,1
425,male,0,499,adolescent,1,1.86000564718919,1,0
425,male,0,377,adolescent,0.632865650020231,1.17713368294969,1,1
425,male,1,416,adolescent,0.999999925214135,1.86000550808706,1,1
425,male,1,210,adolescent,0.999999999999985,1.86000564718917,1,1
425,male,1,222,adolescent,1,1.86000564718919,1,0
425,male,0,811,adolescent,0.632865650020231,1.17713368294969,1,1
425,male,0,255,adolescent,0.999999925214135,1.86000550808706,1,1
425,male,1,392,adolescent,0.999999999999985,1.86000564718917,1,1
425,male,1,247,adolescent,1,1.86000564718919,1,0
425,male,1,208,adolescent,0.632865650020231,1.17713368294969,1,1
425,male,0,247,adolescent,0.999999925214135,1.86000550808706,1,1
425,male,0,57,adolescent,0.999999999999985,1.86000564718917,1,0
425,male,1,322,adolescent,0.632865650020221,1.17713368294967,1,1
425,male,1,348,adolescent,0.999999925214135,1.86000550808706,1,0
425,male,0,375,adolescent,0.632865602690826,1.17713359491673,1,1
425,male,1,426,adolescent,0.999999925214125,1.86000550808705,1,1
425,male,0,517,adolescent,0.999999999999985,1.86000564718917,1,1
425,male,1,449,adolescent,1,1.86000564718919,1,1
425,male,0,365,adolescent,1,1.86000564718919,1,0
425,male,0,12,adolescent,0.632865650020231,1.17713368294969,1,1
425,male,0,1101,adolescent,0.999999925214135,1.86000550808706,1,0
425,male,0,417,adolescent,0.632865602690826,1.17713359491673,1,1
425,male,1,11,adolescent,0.999999925214125,1.86000550808705,1,0
425,male,0,241,adolescent,0.63286560269082,1.17713359491672,1,0
425,male,0,401,adolescent,0.400518901022371,0.744967417707619,1,0
425,male,0,386,adolescent,0.253474654640911,0.471464289051425,1,0
425,male,0,392,adolescent,0.160415402072974,0.298373553751856,1,0
425,male,0,326,adolescent,0.101521397706169,0.188830373044015,1,0
425,male,0,322,adolescent,0.0642494053502771,0.119504256780063,1,1
425,male,0,447,adolescent,0.99999980938608,1.86000529264623,1,0
425,male,0,366,adolescent,0.632865529387228,1.17713345857162,1,0
425,male,0,250,adolescent,0.400518854631046,0.744967331419493,1,0
425,male,0,344,adolescent,0.253474625281435,0.471464234442634,1,0
425,male,0,365,adolescent,0.16041538349237,0.298373519191828,1,0
425,male,0,310,adolescent,0.101521385947143,0.18883035117216,1,1
425,male,1,710,adolescent,0.999999816978443,1.86000530676807,1,0
425,male,1,401,adolescent,0.632865534192174,1.17713346750885,1,0
425,male,0,170,adolescent,0.400518857671931,0.744967337075557,1,1
425,male,0,331,adolescent,0.999999877884715,1.86000542005407,1,0
425,male,0,1117,adolescent,0.632865572737662,1.17713353920367,1,0
425,male,0,183,adolescent,0.400518882066046,0.744967382448748,1,0
425,male,0,258,adolescent,0.253474642644104,0.471464266737297,1,1
425,male,1,362,adolescent,0.999999847931569,1.86000536434105,1,1
425,male,1,231,adolescent,0.999999999999969,1.86000564718914,1,1
425,male,1,422,adolescent,1,1.86000564718919,1,1
425,male,0,41,adolescent,1,1.86000564718919,1,1
425,male,1,206,adolescent,1,1.86000564718919,1,1
425,male,1,187,adolescent,1,1.86000564718919,1,1
425,male,0,409,adolescent,1,1.86000564718919,1,0
425,male,0,90,adolescent,0.632865650020231,1.17713368294969,1,1
425,male,0,1362,adolescent,0.999999925214135,1.86000550808706,1,1
425,male,0,14,adolescent,0.999999999999985,1.86000564718917,1,1
425,male,1,378,adolescent,1,1.86000564718919,1,0
425,male,1,114,adolescent,0.632865650020231,1.17713368294969,1,1
425,male,0,311,adolescent,0.999999925214135,1.86000550808706,1,1
425,male,0,329,adolescent,0.999999999999985,1.86000564718917,1,1
425,male,1,79,adolescent,1,1.86000564718919,1,0
425,male,0,506,adolescent,0.632865650020231,1.17713368294969,1,1
425,male,0,433,adolescent,0.999999925214135,1.86000550808706,1,1
425,male,0,292,adolescent,0.999999999999985,1.86000564718917,1,1
425,male,0,351,adolescent,1,1.86000564718919,1,0
425,male,1,305,adolescent,0.632865650020231,1.17713368294969,1,0
425,male,0,429,adolescent,0.400518930975529,0.744967473420663,1,0
425,male,1,521,adolescent,0.253474673597236,0.471464324310297,1,0
425,male,0,495,adolescent,0.160415414069781,0.298373576065985,1,1
425,male,0,1715,adolescent,0.999999828975253,1.8600053290822,1,0
425,male,1,193,adolescent,0.632865541784543,1.1771334816307,1,0
425,male,0,339,adolescent,0.40051886247688,0.74496734601279,1,0
425,male,0,50,adolescent,0.253474630246794,0.47146424367823,1,0
425,male,0,129,adolescent,0.160415386634775,0.29837352503672,1,0
425,male,0,121,adolescent,0.101521387935864,0.188830354871191,1,0
425,male,0,243,adolescent,0.0642493991669863,0.119504245279107,1,1
425,male,0,560,adolescent,0.999999809386079,1.86000529264622,1,0
425,male,0,214,adolescent,0.632865529387228,1.17713345857162,1,0
425,male,1,219,adolescent,0.400518854631045,0.744967331419492,1,0
425,male,0,129,adolescent,0.253474625281435,0.471464234442634,1,1
425,male,1,214,adolescent,0.999999847931565,1.86000536434105,1,0
425,male,0,159,adolescent,0.632865553781342,1.17713350394481,1,0
425,male,0,60,adolescent,0.400518870069242,0.744967360134626,1,0
425,male,0,23,adolescent,0.253474635051739,0.471464252615455,1,1
432,male,1,638,adolescent,0.497923148444368,1.97876535508596,1,1
432,male,0,425,adolescent,0.497923148496815,1.97876535529438,1,0
432,male,1,297,adolescent,0.495854923565734,1.97054615148164,1,0
432,male,1,826,adolescent,0.493795289426984,1.96236108780134,1,0
432,male,1,376,adolescent,0.491744210396964,1.95421002244552,1,0
432,male,0,371,adolescent,0.489701650940292,1.94609281419522,1,0
432,male,0,491,adolescent,0.487667575669191,1.93800932241809,1,0
432,male,0,742,adolescent,0.485641949342872,1.92995940706591,1,1
432,male,0,379,adolescent,0.485641949396601,1.92995940727943,1,0
432,male,0,307,adolescent,0.483624736920433,1.9219429288848,1,0
432,male,0,297,adolescent,0.481615903346002,1.91395974856143,1,0
432,male,0,632,adolescent,0.47961541386984,1.90600972799899,1,0
432,male,0,584,adolescent,0.477623233833039,1.89809272946171,1,0
432,male,0,365,adolescent,0.475639328720655,1.89020861578588,1,1
432,male,0,1978,adolescent,0.47563932877543,1.89020861600355,1,0
432,male,0,444,adolescent,0.473663664215656,1.88235725059432,1,0
432,male,0,369,adolescent,0.471696205979911,1.87453849742602,1,1
432,male,0,435,adolescent,0.471696206035098,1.87453849764533,1,0
432,male,0,648,adolescent,0.469736920036519,1.86675222125548,1,0
432,male,0,550,adolescent,0.467785772330288,1.85899828674609,1,0
432,male,1,491,adolescent,0.465842729112355,1.8512765597786,1,1
432,male,1,383,adolescent,0.465842729168153,1.85127656000034,1,1
432,male,1,303,adolescent,0.46584272922395,1.85127656022209,1,1
432,male,0,264,adolescent,0.465842729279748,1.85127656044383,1,1
432,male,1,396,adolescent,0.465842729335546,1.85127656066557,1,1
432,male,0,313,adolescent,0.465842729391344,1.85127656088731,1,1
432,male,0,310,adolescent,0.465842729447142,1.85127656110906,1,1
432,male,0,414,adolescent,0.465842729502939,1.8512765613308,1,0
432,male,1,270,adolescent,0.463907757108044,1.84358690811819,1,1
432,male,0,1081,adolescent,0.463907757164044,1.84358690834074,1,1
432,male,0,428,adolescent,0.463907757220044,1.84358690856328,1,1
432,male,0,367,adolescent,0.463907757276043,1.84358690878583,1,0
432,male,0,308,adolescent,0.461980822181307,1.83592919610692,1,1
432,male,0,378,adolescent,0.461980822237508,1.83592919633027,1,1
432,male,0,392,adolescent,0.461980822293709,1.83592919655361,1,1
432,male,0,498,adolescent,0.461980822349911,1.83592919677696,1,0
432,male,1,444,adolescent,0.460061891170772,1.82830329196025,1,1
432,male,0,359,adolescent,0.460061891227173,1.82830329218439,1,1
432,male,0,457,adolescent,0.460061891283575,1.82830329240853,1,1
432,male,0,451,adolescent,0.460061891339977,1.82830329263267,1,0
432,male,0,366,adolescent,0.458150930830544,1.82070906355773,1,0
432,male,0,428,adolescent,0.456247907883725,1.81314637865573,1,0
432,male,1,336,adolescent,0.454352789529241,1.80561510690153,1,0
432,male,0,306,adolescent,0.452465542933763,1.79811511781425,1,1
432,male,0,836,adolescent,0.452465542990958,1.79811511804155,1,0
432,male,0,320,adolescent,0.450586135457297,1.79064628168133,1,0
432,male,0,108,adolescent,0.448714534424556,1.78320846864993,1,0
432,male,1,458,adolescent,0.446850707466847,1.77580155008567,1,0
432,male,0,221,adolescent,0.444994622292972,1.7684253976621,1,0
432,male,0,353,adolescent,0.443146246745859,1.76107988358579,1,0
432,male,0,414,adolescent,0.441305548802006,1.75376488059416,1,1
432,male,0,333,adolescent,0.441305548860367,1.75376488082609,1,0
432,male,0,315,adolescent,0.439472496629048,1.74648026218417,1,0
432,male,0,427,adolescent,0.437647058352485,1.73922590168538,1,0
432,male,0,404,adolescent,0.435829202404571,1.73200167364636,1,1
432,male,0,355,adolescent,0.435829202463504,1.73200167388056,1,0
432,male,0,420,adolescent,0.434018897349252,1.72480745313905,1,0
432,male,0,536,adolescent,0.432216111704985,1.71764311505462,1,0
432,male,1,368,adolescent,0.430420814297058,1.71050853550358,1,1
432,male,0,839,adolescent,0.430420814356556,1.71050853574002,1,1
432,male,0,331,adolescent,0.430420814416054,1.71050853597647,1,1
432,male,0,424,adolescent,0.430420814475552,1.71050853621292,1,1
432,male,0,480,adolescent,0.43042081453505,1.71050853644936,1,1
432,male,0,464,adolescent,0.430420814594548,1.71050853668581,1,0
432,male,0,445,adolescent,0.428632974317814,1.70340359205514,1,0
432,male,0,352,adolescent,0.4268525601988,1.69632815925508,1,1
432,male,0,360,adolescent,0.426852560258671,1.69632815949301,1,1
432,male,0,339,adolescent,0.426852560318542,1.69632815973094,1,1
432,male,0,421,adolescent,0.426852560378413,1.69632815996887,1,0
432,male,1,325,adolescent,0.425079541570318,1.68928211641308,1,1
432,male,0,446,adolescent,0.425079541630374,1.68928211665174,1,1
432,male,0,354,adolescent,0.42507954169043,1.68928211689041,1,1
432,male,0,260,adolescent,0.425079541750486,1.68928211712907,1,0
432,male,0,370,adolescent,0.423313887535383,1.68226534074335,1,1
432,male,0,643,adolescent,0.423313887595623,1.68226534098275,1,1
432,male,0,335,adolescent,0.423313887655863,1.68226534122215,1,1
432,male,0,356,adolescent,0.423313887716104,1.68226534146155,1,1
432,male,0,335,adolescent,0.423313887776344,1.68226534170094,1,1
432,male,0,462,adolescent,0.423313887836584,1.68226534194034,1,0
432,male,0,382,adolescent,0.421555567623637,1.67527771115555,1,1
432,male,0,349,adolescent,0.421555567684061,1.67527771139568,1,1
432,male,0,468,adolescent,0.421555567744485,1.67527771163581,1,1
432,male,0,411,adolescent,0.421555567804909,1.67527771187593,1,1
432,male,0,338,adolescent,0.421555567865333,1.67527771211606,1,1
432,male,0,220,adolescent,0.421555567925757,1.67527771235619,1,1
432,male,0,284,adolescent,0.421555567986181,1.67527771259632,1,1
432,male,0,342,adolescent,0.421555568046605,1.67527771283644,1,1
432,male,0,349,adolescent,0.421555568107029,1.67527771307657,1,1
432,male,0,332,adolescent,0.421555568167453,1.6752777133167,1,1
432,male,0,695,adolescent,0.421555568227877,1.67527771355683,1,1
432,male,0,348,adolescent,0.421555568288301,1.67527771379695,1,1
432,male,0,349,adolescent,0.421555568348725,1.67527771403708,1,1
432,male,0,431,adolescent,0.421555568409149,1.67527771427721,1,0
432,male,0,324,adolescent,0.419804551733078,1.66831910802319,1,1
432,male,0,111,adolescent,0.419804551793685,1.66831910826404,1,1
432,male,0,296,adolescent,0.419804551854292,1.6683191085049,1,1
432,male,0,68,adolescent,0.419804551914899,1.66831910874575,1,1
432,male,0,320,adolescent,0.419804551975506,1.6683191089866,1,0
432,male,0,436,adolescent,0.418060808501843,1.66138940671303,1,1
432,male,0,463,adolescent,0.418060808562632,1.6613894069546,1,1
432,male,0,339,adolescent,0.418060808623421,1.66138940719618,1,1
432,male,0,431,adolescent,0.41806080868421,1.66138940743776,1,0
432,male,0,130,adolescent,0.416324308202481,1.65448848908707,1,1
432,male,0,483,adolescent,0.416324308263452,1.65448848932937,1,0
432,male,0,647,adolescent,0.414595020688923,1.64761623534369,1,1
432,male,0,361,adolescent,0.414595020750074,1.64761623558671,1,1
432,male,0,323,adolescent,0.414595020811226,1.64761623582972,1,0
432,male,0,362,adolescent,0.412872916183368,1.64077252714479,1,0
432,male,0,329,adolescent,0.411157964666861,1.63395724519391,1,0
432,male,0,540,adolescent,0.409450136549803,1.62717027190088,1,1
432,male,0,125,adolescent,0.409450136611492,1.62717027214603,1,0
432,male,0,121,adolescent,0.407749402305141,1.62041148992406,1,1
432,male,0,158,adolescent,0.407749402367008,1.62041149016992,1,1
432,male,0,387,adolescent,0.407749402428874,1.62041149041578,1,1
432,male,0,351,adolescent,0.40774940249074,1.62041149066164,1,1
432,male,0,696,adolescent,0.407749402552606,1.6204114909075,1,1
432,male,0,568,adolescent,0.407749402614473,1.62041149115336,1,1
432,male,0,152,adolescent,0.407749402676339,1.62041149139922,1,1
432,male,0,354,adolescent,0.407749402738205,1.62041149164508,1,1
434,female,0,975,adolescent,0.956725409385786,1.51513605963311,1,1
434,female,1,757,adolescent,0.996254619614344,1.57773723154571,1,0
434,female,0,373,adolescent,0.954070373755009,1.5109313628786,1,0
434,female,0,405,adolescent,0.913672328495084,1.44695424414471,1,0
434,female,0,281,adolescent,0.874984851035729,1.38568609804985,1,0
434,female,0,457,adolescent,0.837935511085291,1.32701221901015,1,1
434,female,0,316,adolescent,0.985973451178228,1.56145526717024,1,1
434,female,0,246,adolescent,0.998786013684015,1.58174612103319,1,1
434,female,0,56,adolescent,0.999894930478329,1.58350227782146,1,1
434,female,0,300,adolescent,0.999990906318927,1.58365427175359,1,1
434,female,0,156,adolescent,0.999999212949349,1.58366742670397,1,1
434,female,0,133,adolescent,0.999999931881411,1.58366856525415,1,1
434,female,0,54,adolescent,0.999999994104392,1.58366866379474,1,1
434,female,0,116,adolescent,0.99999999948974,1.58366867232335,1,1
434,female,0,2955,adolescent,0.999999999955837,1.58366867306149,1,1
434,female,0,275,adolescent,0.999999999996178,1.58366867312538,1,1
434,female,0,149,adolescent,0.999999999999669,1.58366867313091,1,1
434,female,0,73,adolescent,0.999999999999971,1.58366867313138,1,1
434,female,0,16,adolescent,0.999999999999998,1.58366867313143,1,0
434,female,0,92,adolescent,0.95765716411366,1.51661165040669,1,1
434,female,0,156,adolescent,0.996335262223148,1.57786494271899,1,1
434,female,0,28,adolescent,0.999682819945997,1.58316636501616,1,1
434,female,0,84,adolescent,0.999972548326024,1.58362519877533,1,1
434,female,0,349,adolescent,0.999997624080094,1.5836649104615,1,1
434,female,0,211,adolescent,0.999999794366077,1.58366834747543,1,1
434,female,0,88,adolescent,0.999999982202552,1.58366864494617,1,1
434,female,0,85,adolescent,0.999999998459645,1.58366867069202,1,1
434,female,0,82,adolescent,0.999999999866684,1.5836686729203,1,1
434,female,0,83,adolescent,0.999999999988462,1.58366867311316,1,1
434,female,0,1439,adolescent,0.999999999999001,1.58366867312985,1,1
434,female,0,86,adolescent,0.999999999999914,1.58366867313129,1,1
434,female,1,58,adolescent,0.999999999999993,1.58366867313142,1,1
434,female,0,96,adolescent,0.999999999999999,1.58366867313143,1,1
434,female,0,85,adolescent,1,1.58366867313143,1,0
434,female,0,32,adolescent,0.957657164113663,1.51661165040669,1,0
434,female,0,64,adolescent,0.917107243978222,1.45239401219021,1,1
434,female,0,102,adolescent,0.992825699836547,1.57230695871093,1,1
434,female,0,120,adolescent,0.999379070194966,1.58268532605098,1,1
434,female,0,12,adolescent,0.999946259033774,1.58358356524675,1,0
434,female,0,111,adolescent,0.95760569869235,1.51653014623121,1,0
434,female,1,186,adolescent,0.917057957748798,1.45231595913266,1,1
434,female,0,151,adolescent,0.992821434153745,1.5723002032827,1,1
434,female,1,150,adolescent,0.999378701003612,1.5826847413742,1,1
434,female,0,57,adolescent,0.999946227080565,1.58358351464346,1,1
434,female,0,1385,adolescent,0.999995345997851,1.58366130273402,1,0
434,female,0,239,adolescent,0.957652707175162,1.51660459209281,1,1
